n, np, nt, maxError, used time
8192, 1, 10, 4.149922e-08, 21.601746 
8192, 1, 9, 4.149922e-08, 23.729171 
8192, 1, 8, 4.149922e-08, 26.113400 
8192, 1, 7, 4.149922e-08, 29.535643 
8192, 1, 6, 4.149922e-08, 33.986746 
8192, 1, 5, 4.149922e-08, 40.006866 
8192, 1, 11, 4.149922e-08, 19.999053 
8192, 1, 12, 4.149922e-08, 20.470660 
8192, 1, 4, 4.149922e-08, 49.861996 
8192, 1, 3, 4.149922e-08, 64.847721 
8192, 1, 2, 4.149922e-08, 95.827607 
8192, 1, 1, 4.149922e-08, 186.512443 
